"","Replicate.Name","Precursor.Ion.Name","Area"
"1367","180205_Poo_TruePoo_Full3","Guanine",252541920
"1368","180205_Poo_TruePoo_Half1","Guanine",325731712
"1369","180205_Poo_TruePoo_Half2","Guanine",113353888
"1370","180205_Poo_TruePoo_Half3","Guanine",106571688
"1371","180205_Smp_L1C32DCMless10m_A","Guanine",381957280
"1372","180205_Smp_L1C32DCMless10m_B","Guanine",209594096
"1373","180205_Smp_L1C32DCMless10m_C","Guanine",240837552
"1374","180205_Smp_L1C32DCMless20m_A","Guanine",434529728
"1375","180205_Smp_L1C32DCMless20m_B","Guanine",232657472
"1376","180205_Smp_L1C32DCMless20m_C","Guanine",300755584
"1377","180205_Smp_L1C33DCM_A","Guanine",313121120
"1378","180205_Smp_L1C33DCM_B","Guanine",272077888
"1379","180205_Smp_L1C33DCM_C","Guanine",291318464
"1380","180205_Smp_L1C33DCMplus10m_A","Guanine",514778528
"1381","180205_Smp_L1C33DCMplus10m_B","Guanine",254258912
"1382","180205_Smp_L1C33DCMplus10m_C","Guanine",257680480
"1383","180205_Smp_L1C33DCMplus20m_A","Guanine",197520320
"1384","180205_Smp_L1C33DCMplus20m_B","Guanine",136545504
"1385","180205_Smp_L1C33DCMplus20m_C","Guanine",151520336
"1386","180205_Smp_L2C1DCMless10m_A","Guanine",216254544
"1387","180205_Smp_L2C1DCMless10m_B","Guanine",241477696
"1388","180205_Smp_L2C1DCMless10m_C","Guanine",218101232
"1389","180205_Smp_L2C1DCMless20m_A","Guanine",496841824
"1390","180205_Smp_L2C1DCMless20m_B","Guanine",241904208
"1391","180205_Smp_L2C1DCMless20m_C","Guanine",197360016
"1392","180205_Smp_L2C2DCM_A","Guanine",288409888
"1393","180205_Smp_L2C2DCM_B","Guanine",256745296
"1394","180205_Smp_L2C2DCM_C","Guanine",230873712
"1395","180205_Smp_L2C2DCMplus10m_A","Guanine",479905984
"1396","180205_Smp_L2C2DCMplus10m_B","Guanine",273955616
"1397","180205_Smp_L2C2DCMplus10m_C","Guanine",280211072
"1398","180205_Smp_L2C2DCMplus20m_A","Guanine",516603008
"1399","180205_Smp_L2C2DCMplus20m_B","Guanine",197653392
"1400","180205_Smp_L2C2DCMplus20m_C","Guanine",216111792
"1401","180205_Poo_Sept29QC_1","Guanosine",958246
"1402","180205_Poo_Sept29QC_2","Guanosine",176498
"1403","180205_Poo_Sept29QC_3","Guanosine",246341
"1404","180205_Poo_Sept29QC_4","Guanosine",185371
"1405","180205_Poo_TruePoo_Full1","Guanosine",2021050
"1406","180205_Poo_TruePoo_Full2","Guanosine",522545
"1407","180205_Poo_TruePoo_Full3","Guanosine",971553
"1408","180205_Poo_TruePoo_Half1","Guanosine",1040430
"1409","180205_Poo_TruePoo_Half2","Guanosine",219197
"1410","180205_Poo_TruePoo_Half3","Guanosine",308223
"1411","180205_Smp_L1C32DCMless10m_A","Guanosine",1512428
"1412","180205_Smp_L1C32DCMless10m_B","Guanosine",544490
"1413","180205_Smp_L1C32DCMless10m_C","Guanosine",835733
"1414","180205_Smp_L1C32DCMless20m_A","Guanosine",795062
"1415","180205_Smp_L1C32DCMless20m_B","Guanosine",937144
"1416","180205_Smp_L1C32DCMless20m_C","Guanosine",1240590
"1417","180205_Smp_L1C33DCM_A","Guanosine",686876
"1418","180205_Smp_L1C33DCM_B","Guanosine",1136807
"1419","180205_Smp_L1C33DCM_C","Guanosine",781354
"1420","180205_Smp_L1C33DCMplus10m_A","Guanosine",2480393
"1421","180205_Smp_L1C33DCMplus10m_B","Guanosine",908390
"1422","180205_Smp_L1C33DCMplus10m_C","Guanosine",826108
"1423","180205_Smp_L1C33DCMplus20m_A","Guanosine",428961
"1424","180205_Smp_L1C33DCMplus20m_B","Guanosine",324562
"1425","180205_Smp_L1C33DCMplus20m_C","Guanosine",616153
"1426","180205_Smp_L2C1DCMless10m_A","Guanosine",690094
"1427","180205_Smp_L2C1DCMless10m_B","Guanosine",861073
"1428","180205_Smp_L2C1DCMless10m_C","Guanosine",958099
"1429","180205_Smp_L2C1DCMless20m_A","Guanosine",2718946
"1430","180205_Smp_L2C1DCMless20m_B","Guanosine",1056327
"1431","180205_Smp_L2C1DCMless20m_C","Guanosine",541041
"1432","180205_Smp_L2C2DCM_A","Guanosine",521298
"1433","180205_Smp_L2C2DCM_B","Guanosine",1123877
"1434","180205_Smp_L2C2DCM_C","Guanosine",752521
"1435","180205_Smp_L2C2DCMplus10m_A","Guanosine",1244013
"1436","180205_Smp_L2C2DCMplus10m_B","Guanosine",498871
"1437","180205_Smp_L2C2DCMplus10m_C","Guanosine",607131
"1438","180205_Smp_L2C2DCMplus20m_A","Guanosine",1036291
"1439","180205_Smp_L2C2DCMplus20m_B","Guanosine",397275
"1440","180205_Smp_L2C2DCMplus20m_C","Guanosine",269071
"1441","180205_Poo_Sept29QC_1","L-Histidine",9548375
"1442","180205_Poo_Sept29QC_2","L-Histidine",1865065
"1443","180205_Poo_Sept29QC_3","L-Histidine",1521020
"1444","180205_Poo_Sept29QC_4","L-Histidine",2084621
"1445","180205_Poo_TruePoo_Full1","L-Histidine",11818299
"1446","180205_Poo_TruePoo_Full2","L-Histidine",2395284
"1447","180205_Poo_TruePoo_Full3","L-Histidine",778495
"1448","180205_Poo_TruePoo_Half1","L-Histidine",7927174
"1449","180205_Poo_TruePoo_Half2","L-Histidine",1926747
"1450","180205_Poo_TruePoo_Half3","L-Histidine",1398637
"1451","180205_Smp_L1C32DCMless10m_A","L-Histidine",11093210
"1452","180205_Smp_L1C32DCMless10m_B","L-Histidine",2335669
"1453","180205_Smp_L1C32DCMless10m_C","L-Histidine",1480470
"1454","180205_Smp_L1C32DCMless20m_A","L-Histidine",3181953
"1455","180205_Smp_L1C32DCMless20m_B","L-Histidine",4578528
"1456","180205_Smp_L1C32DCMless20m_C","L-Histidine",2101451
"1457","180205_Smp_L1C33DCM_A","L-Histidine",2966066
"1458","180205_Smp_L1C33DCM_B","L-Histidine",4138254
"1459","180205_Smp_L1C33DCM_C","L-Histidine",1002838
"1460","180205_Smp_L1C33DCMplus10m_A","L-Histidine",13933564
"1461","180205_Smp_L1C33DCMplus10m_B","L-Histidine",1969483
"1462","180205_Smp_L1C33DCMplus10m_C","L-Histidine",1282048
"1463","180205_Smp_L1C33DCMplus20m_A","L-Histidine",3453681
"1464","180205_Smp_L1C33DCMplus20m_B","L-Histidine",1554838
"1465","180205_Smp_L1C33DCMplus20m_C","L-Histidine",1574370
"1466","180205_Smp_L2C1DCMless10m_A","L-Histidine",2809822
"1467","180205_Smp_L2C1DCMless10m_B","L-Histidine",1978409
"1468","180205_Smp_L2C1DCMless10m_C","L-Histidine",786011
"1469","180205_Smp_L2C1DCMless20m_A","L-Histidine",8416991
"1470","180205_Smp_L2C1DCMless20m_B","L-Histidine",1160796
"1471","180205_Smp_L2C1DCMless20m_C","L-Histidine",938649
"1472","180205_Smp_L2C2DCM_A","L-Histidine",2424168
"1473","180205_Smp_L2C2DCM_B","L-Histidine",4245810
"1474","180205_Smp_L2C2DCM_C","L-Histidine",918927
"1475","180205_Smp_L2C2DCMplus10m_A","L-Histidine",7125812
"1476","180205_Smp_L2C2DCMplus10m_B","L-Histidine",1935357
"1477","180205_Smp_L2C2DCMplus10m_C","L-Histidine",979525
"1478","180205_Smp_L2C2DCMplus20m_A","L-Histidine",7537485
"1479","180205_Smp_L2C2DCMplus20m_B","L-Histidine",2087801
"1480","180205_Smp_L2C2DCMplus20m_C","L-Histidine",317434
"1481","180205_Poo_Sept29QC_1","Homarine",602382528
"1482","180205_Poo_Sept29QC_2","Homarine",522394720
"1483","180205_Poo_Sept29QC_3","Homarine",543779392
"1484","180205_Poo_Sept29QC_4","Homarine",529116448
"1485","180205_Poo_TruePoo_Full1","Homarine",680144576
"1486","180205_Poo_TruePoo_Full2","Homarine",661225728
"1487","180205_Poo_TruePoo_Full3","Homarine",708699200
"1488","180205_Poo_TruePoo_Half1","Homarine",366281472
"1489","180205_Poo_TruePoo_Half2","Homarine",329328896
"1490","180205_Poo_TruePoo_Half3","Homarine",335262112
"1491","180205_Smp_L1C32DCMless10m_A","Homarine",1068752512
"1492","180205_Smp_L1C32DCMless10m_B","Homarine",1059265088
"1493","180205_Smp_L1C32DCMless10m_C","Homarine",1072004160
"1494","180205_Smp_L1C32DCMless20m_A","Homarine",937875328
"1495","180205_Smp_L1C32DCMless20m_B","Homarine",3077044480
"1496","180205_Smp_L1C32DCMless20m_C","Homarine",1299922048
"1497","180205_Smp_L1C33DCM_A","Homarine",1082672256
"1498","180205_Smp_L1C33DCM_B","Homarine",1962578048
"1499","180205_Smp_L1C33DCM_C","Homarine",909840000
"1500","180205_Smp_L1C33DCMplus10m_A","Homarine",1060716608
"1501","180205_Smp_L1C33DCMplus10m_B","Homarine",1162948736
"1502","180205_Smp_L1C33DCMplus10m_C","Homarine",1184259456
"1503","180205_Smp_L1C33DCMplus20m_A","Homarine",1155757824
"1504","180205_Smp_L1C33DCMplus20m_B","Homarine",640995200
"1505","180205_Smp_L1C33DCMplus20m_C","Homarine",628396480
"1506","180205_Smp_L2C1DCMless10m_A","Homarine",531573280
"1507","180205_Smp_L2C1DCMless10m_B","Homarine",332528512
"1508","180205_Smp_L2C1DCMless10m_C","Homarine",329539104
"1509","180205_Smp_L2C1DCMless20m_A","Homarine",321331552
"1510","180205_Smp_L2C1DCMless20m_B","Homarine",403385920
"1511","180205_Smp_L2C1DCMless20m_C","Homarine",228569632
"1512","180205_Smp_L2C2DCM_A","Homarine",283915904
"1513","180205_Smp_L2C2DCM_B","Homarine",600961024
"1514","180205_Smp_L2C2DCM_C","Homarine",443333600
"1515","180205_Smp_L2C2DCMplus10m_A","Homarine",283084832
"1516","180205_Smp_L2C2DCMplus10m_B","Homarine",274426304
"1517","180205_Smp_L2C2DCMplus10m_C","Homarine",554604416
"1518","180205_Smp_L2C2DCMplus20m_A","Homarine",186543408
"1519","180205_Smp_L2C2DCMplus20m_B","Homarine",374831584
"1520","180205_Smp_L2C2DCMplus20m_C","Homarine",192500752
"1521","180205_Poo_Sept29QC_1","Homocysteine thiolactone",NA
"1522","180205_Poo_Sept29QC_2","Homocysteine thiolactone",14239
"1523","180205_Poo_Sept29QC_3","Homocysteine thiolactone",5937
"1524","180205_Poo_Sept29QC_4","Homocysteine thiolactone",8019
"1525","180205_Poo_TruePoo_Full1","Homocysteine thiolactone",4349
"1526","180205_Poo_TruePoo_Full2","Homocysteine thiolactone",NA
"1527","180205_Poo_TruePoo_Full3","Homocysteine thiolactone",43643
"1528","180205_Poo_TruePoo_Half1","Homocysteine thiolactone",NA
"1529","180205_Poo_TruePoo_Half2","Homocysteine thiolactone",NA
"1530","180205_Poo_TruePoo_Half3","Homocysteine thiolactone",5706
"1531","180205_Smp_L1C32DCMless10m_A","Homocysteine thiolactone",5258
"1532","180205_Smp_L1C32DCMless10m_B","Homocysteine thiolactone",6867
"1533","180205_Smp_L1C32DCMless10m_C","Homocysteine thiolactone",6745
"1534","180205_Smp_L1C32DCMless20m_A","Homocysteine thiolactone",4079
"1535","180205_Smp_L1C32DCMless20m_B","Homocysteine thiolactone",6079
"1536","180205_Smp_L1C32DCMless20m_C","Homocysteine thiolactone",29153
"1537","180205_Smp_L1C33DCM_A","Homocysteine thiolactone",38805
"1538","180205_Smp_L1C33DCM_B","Homocysteine thiolactone",7197
"1539","180205_Smp_L1C33DCM_C","Homocysteine thiolactone",NA
"1540","180205_Smp_L1C33DCMplus10m_A","Homocysteine thiolactone",5841
"1541","180205_Smp_L1C33DCMplus10m_B","Homocysteine thiolactone",5794
"1542","180205_Smp_L1C33DCMplus10m_C","Homocysteine thiolactone",55335
"1543","180205_Smp_L1C33DCMplus20m_A","Homocysteine thiolactone",85910
"1544","180205_Smp_L1C33DCMplus20m_B","Homocysteine thiolactone",59360
"1545","180205_Smp_L1C33DCMplus20m_C","Homocysteine thiolactone",NA
"1546","180205_Smp_L2C1DCMless10m_A","Homocysteine thiolactone",9644
"1547","180205_Smp_L2C1DCMless10m_B","Homocysteine thiolactone",6341
"1548","180205_Smp_L2C1DCMless10m_C","Homocysteine thiolactone",3781
"1549","180205_Smp_L2C1DCMless20m_A","Homocysteine thiolactone",4151
"1550","180205_Smp_L2C1DCMless20m_B","Homocysteine thiolactone",4305
"1551","180205_Smp_L2C1DCMless20m_C","Homocysteine thiolactone",5893
"1552","180205_Smp_L2C2DCM_A","Homocysteine thiolactone",33816
"1553","180205_Smp_L2C2DCM_B","Homocysteine thiolactone",86680
"1554","180205_Smp_L2C2DCM_C","Homocysteine thiolactone",50253
"1555","180205_Smp_L2C2DCMplus10m_A","Homocysteine thiolactone",23974
"1556","180205_Smp_L2C2DCMplus10m_B","Homocysteine thiolactone",6577
"1557","180205_Smp_L2C2DCMplus10m_C","Homocysteine thiolactone",6948
"1558","180205_Smp_L2C2DCMplus20m_A","Homocysteine thiolactone",NA
"1559","180205_Smp_L2C2DCMplus20m_B","Homocysteine thiolactone",6431
"1560","180205_Smp_L2C2DCMplus20m_C","Homocysteine thiolactone",6108
"1561","180205_Poo_Sept29QC_1","L-Homocystine",5250
"1562","180205_Poo_Sept29QC_2","L-Homocystine",7236
"1563","180205_Poo_Sept29QC_3","L-Homocystine",4603
"1564","180205_Poo_Sept29QC_4","L-Homocystine",7649
"1565","180205_Poo_TruePoo_Full1","L-Homocystine",4267
"1566","180205_Poo_TruePoo_Full2","L-Homocystine",6434
"1567","180205_Poo_TruePoo_Full3","L-Homocystine",6856
"1568","180205_Poo_TruePoo_Half1","L-Homocystine",10744
"1569","180205_Poo_TruePoo_Half2","L-Homocystine",NA
"1570","180205_Poo_TruePoo_Half3","L-Homocystine",5902
"1571","180205_Smp_L1C32DCMless10m_A","L-Homocystine",4495
"1572","180205_Smp_L1C32DCMless10m_B","L-Homocystine",7786
"1573","180205_Smp_L1C32DCMless10m_C","L-Homocystine",4519
"1574","180205_Smp_L1C32DCMless20m_A","L-Homocystine",7015
"1575","180205_Smp_L1C32DCMless20m_B","L-Homocystine",NA
"1576","180205_Smp_L1C32DCMless20m_C","L-Homocystine",NA
"1577","180205_Smp_L1C33DCM_A","L-Homocystine",8365
"1578","180205_Smp_L1C33DCM_B","L-Homocystine",NA
"1579","180205_Smp_L1C33DCM_C","L-Homocystine",6365
"1580","180205_Smp_L1C33DCMplus10m_A","L-Homocystine",NA
"1581","180205_Smp_L1C33DCMplus10m_B","L-Homocystine",NA
"1582","180205_Smp_L1C33DCMplus10m_C","L-Homocystine",NA
"1583","180205_Smp_L1C33DCMplus20m_A","L-Homocystine",8224
"1584","180205_Smp_L1C33DCMplus20m_B","L-Homocystine",NA
"1585","180205_Smp_L1C33DCMplus20m_C","L-Homocystine",8366
"1586","180205_Smp_L2C1DCMless10m_A","L-Homocystine",8137
"1587","180205_Smp_L2C1DCMless10m_B","L-Homocystine",NA
"1588","180205_Smp_L2C1DCMless10m_C","L-Homocystine",NA
"1589","180205_Smp_L2C1DCMless20m_A","L-Homocystine",11186
"1590","180205_Smp_L2C1DCMless20m_B","L-Homocystine",NA
"1591","180205_Smp_L2C1DCMless20m_C","L-Homocystine",4119
"1592","180205_Smp_L2C2DCM_A","L-Homocystine",8774
"1593","180205_Smp_L2C2DCM_B","L-Homocystine",NA
"1594","180205_Smp_L2C2DCM_C","L-Homocystine",6338
"1595","180205_Smp_L2C2DCMplus10m_A","L-Homocystine",4664
"1596","180205_Smp_L2C2DCMplus10m_B","L-Homocystine",NA
"1597","180205_Smp_L2C2DCMplus10m_C","L-Homocystine",NA
"1598","180205_Smp_L2C2DCMplus20m_A","L-Homocystine",686492
"1599","180205_Smp_L2C2DCMplus20m_B","L-Homocystine",NA
"1600","180205_Smp_L2C2DCMplus20m_C","L-Homocystine",NA
"1601","180205_Poo_Sept29QC_1","L-Homoserine",1464349
"1602","180205_Poo_Sept29QC_2","L-Homoserine",677185
"1603","180205_Poo_Sept29QC_3","L-Homoserine",289245
"1604","180205_Poo_Sept29QC_4","L-Homoserine",300090
"1605","180205_Poo_TruePoo_Full1","L-Homoserine",1907527
"1606","180205_Poo_TruePoo_Full2","L-Homoserine",1275715
"1607","180205_Poo_TruePoo_Full3","L-Homoserine",951720
"1608","180205_Poo_TruePoo_Half1","L-Homoserine",1012086
"1609","180205_Poo_TruePoo_Half2","L-Homoserine",612983
"1610","180205_Poo_TruePoo_Half3","L-Homoserine",563988
"1611","180205_Smp_L1C32DCMless10m_A","L-Homoserine",1308017
"1612","180205_Smp_L1C32DCMless10m_B","L-Homoserine",1004033
"1613","180205_Smp_L1C32DCMless10m_C","L-Homoserine",929833
"1614","180205_Smp_L1C32DCMless20m_A","L-Homoserine",1124596
"1615","180205_Smp_L1C32DCMless20m_B","L-Homoserine",1166027
"1616","180205_Smp_L1C32DCMless20m_C","L-Homoserine",1096290
"1617","180205_Smp_L1C33DCM_A","L-Homoserine",1793789
"1618","180205_Smp_L1C33DCM_B","L-Homoserine",1723980
"1619","180205_Smp_L1C33DCM_C","L-Homoserine",917817
"1620","180205_Smp_L1C33DCMplus10m_A","L-Homoserine",3937334
"1621","180205_Smp_L1C33DCMplus10m_B","L-Homoserine",2030817
"1622","180205_Smp_L1C33DCMplus10m_C","L-Homoserine",2132894
"1623","180205_Smp_L1C33DCMplus20m_A","L-Homoserine",2372453
"1624","180205_Smp_L1C33DCMplus20m_B","L-Homoserine",1514721
"1625","180205_Smp_L1C33DCMplus20m_C","L-Homoserine",1760250
"1626","180205_Smp_L2C1DCMless10m_A","L-Homoserine",761366
"1627","180205_Smp_L2C1DCMless10m_B","L-Homoserine",747489
"1628","180205_Smp_L2C1DCMless10m_C","L-Homoserine",461100
"1629","180205_Smp_L2C1DCMless20m_A","L-Homoserine",1763542
"1630","180205_Smp_L2C1DCMless20m_B","L-Homoserine",662882
"1631","180205_Smp_L2C1DCMless20m_C","L-Homoserine",1077206
"1632","180205_Smp_L2C2DCM_A","L-Homoserine",1654894
"1633","180205_Smp_L2C2DCM_B","L-Homoserine",2407430
"1634","180205_Smp_L2C2DCM_C","L-Homoserine",1411965
"1635","180205_Smp_L2C2DCMplus10m_A","L-Homoserine",2961520
"1636","180205_Smp_L2C2DCMplus10m_B","L-Homoserine",1137829
"1637","180205_Smp_L2C2DCMplus10m_C","L-Homoserine",1129139
"1638","180205_Smp_L2C2DCMplus20m_A","L-Homoserine",2522489
"1639","180205_Smp_L2C2DCMplus20m_B","L-Homoserine",1071147
"1640","180205_Smp_L2C2DCMplus20m_C","L-Homoserine",876010
"1641","180205_Poo_Sept29QC_1","L-Hydroxylysine",4339
"1642","180205_Poo_Sept29QC_2","L-Hydroxylysine",9813
"1643","180205_Poo_Sept29QC_3","L-Hydroxylysine",2566812
"1644","180205_Poo_Sept29QC_4","L-Hydroxylysine",2542309
"1645","180205_Poo_TruePoo_Full1","L-Hydroxylysine",12692
"1646","180205_Poo_TruePoo_Full2","L-Hydroxylysine",8658
"1647","180205_Poo_TruePoo_Full3","L-Hydroxylysine",6819
"1648","180205_Poo_TruePoo_Half1","L-Hydroxylysine",4771
"1649","180205_Poo_TruePoo_Half2","L-Hydroxylysine",10293
"1650","180205_Poo_TruePoo_Half3","L-Hydroxylysine",17179
"1651","180205_Smp_L1C32DCMless10m_A","L-Hydroxylysine",41729
"1652","180205_Smp_L1C32DCMless10m_B","L-Hydroxylysine",1163085
"1653","180205_Smp_L1C32DCMless10m_C","L-Hydroxylysine",97876
"1654","180205_Smp_L1C32DCMless20m_A","L-Hydroxylysine",119778
"1655","180205_Smp_L1C32DCMless20m_B","L-Hydroxylysine",100073
"1656","180205_Smp_L1C32DCMless20m_C","L-Hydroxylysine",63083
"1657","180205_Smp_L1C33DCM_A","L-Hydroxylysine",7626
"1658","180205_Smp_L1C33DCM_B","L-Hydroxylysine",72789
"1659","180205_Smp_L1C33DCM_C","L-Hydroxylysine",1987965
"1660","180205_Smp_L1C33DCMplus10m_A","L-Hydroxylysine",8348
"1661","180205_Smp_L1C33DCMplus10m_B","L-Hydroxylysine",49444
"1662","180205_Smp_L1C33DCMplus10m_C","L-Hydroxylysine",62097
"1663","180205_Smp_L1C33DCMplus20m_A","L-Hydroxylysine",75234
"1664","180205_Smp_L1C33DCMplus20m_B","L-Hydroxylysine",12123
"1665","180205_Smp_L1C33DCMplus20m_C","L-Hydroxylysine",26905
"1666","180205_Smp_L2C1DCMless10m_A","L-Hydroxylysine",129608
"1667","180205_Smp_L2C1DCMless10m_B","L-Hydroxylysine",7383
"1668","180205_Smp_L2C1DCMless10m_C","L-Hydroxylysine",23600
"1669","180205_Smp_L2C1DCMless20m_A","L-Hydroxylysine",112715
"1670","180205_Smp_L2C1DCMless20m_B","L-Hydroxylysine",19482
"1671","180205_Smp_L2C1DCMless20m_C","L-Hydroxylysine",371128
"1672","180205_Smp_L2C2DCM_A","L-Hydroxylysine",74049
"1673","180205_Smp_L2C2DCM_B","L-Hydroxylysine",90163
"1674","180205_Smp_L2C2DCM_C","L-Hydroxylysine",31676
"1675","180205_Smp_L2C2DCMplus10m_A","L-Hydroxylysine",3975
"1676","180205_Smp_L2C2DCMplus10m_B","L-Hydroxylysine",49557
"1677","180205_Smp_L2C2DCMplus10m_C","L-Hydroxylysine",43163
"1678","180205_Smp_L2C2DCMplus20m_A","L-Hydroxylysine",34567
"1679","180205_Smp_L2C2DCMplus20m_B","L-Hydroxylysine",6157
"1680","180205_Smp_L2C2DCMplus20m_C","L-Hydroxylysine",7619
"1681","180205_Poo_Sept29QC_1","Hypotaurine",893377
"1682","180205_Poo_Sept29QC_2","Hypotaurine",173874
"1683","180205_Poo_Sept29QC_3","Hypotaurine",262017
"1684","180205_Poo_Sept29QC_4","Hypotaurine",234225
"1685","180205_Poo_TruePoo_Full1","Hypotaurine",793224
"1686","180205_Poo_TruePoo_Full2","Hypotaurine",129578
"1687","180205_Poo_TruePoo_Full3","Hypotaurine",178361
"1688","180205_Poo_TruePoo_Half1","Hypotaurine",392144
"1689","180205_Poo_TruePoo_Half2","Hypotaurine",59721
"1690","180205_Poo_TruePoo_Half3","Hypotaurine",72071
"1691","180205_Smp_L1C32DCMless10m_A","Hypotaurine",720690
"1692","180205_Smp_L1C32DCMless10m_B","Hypotaurine",191437
"1693","180205_Smp_L1C32DCMless10m_C","Hypotaurine",214667
"1694","180205_Smp_L1C32DCMless20m_A","Hypotaurine",351607
"1695","180205_Smp_L1C32DCMless20m_B","Hypotaurine",1321384
"1696","180205_Smp_L1C32DCMless20m_C","Hypotaurine",1372138
"1697","180205_Smp_L1C33DCM_A","Hypotaurine",309166
"1698","180205_Smp_L1C33DCM_B","Hypotaurine",434351
"1699","180205_Smp_L1C33DCM_C","Hypotaurine",183126
"1700","180205_Smp_L1C33DCMplus10m_A","Hypotaurine",794335
"1701","180205_Smp_L1C33DCMplus10m_B","Hypotaurine",192135
"1702","180205_Smp_L1C33DCMplus10m_C","Hypotaurine",379557
"1703","180205_Smp_L1C33DCMplus20m_A","Hypotaurine",139862
"1704","180205_Smp_L1C33DCMplus20m_B","Hypotaurine",89050
"1705","180205_Smp_L1C33DCMplus20m_C","Hypotaurine",193787
"1706","180205_Smp_L2C1DCMless10m_A","Hypotaurine",108505
"1707","180205_Smp_L2C1DCMless10m_B","Hypotaurine",395575
"1708","180205_Smp_L2C1DCMless10m_C","Hypotaurine",314545
"1709","180205_Smp_L2C1DCMless20m_A","Hypotaurine",905385
"1710","180205_Smp_L2C1DCMless20m_B","Hypotaurine",194453
"1711","180205_Smp_L2C1DCMless20m_C","Hypotaurine",237019
"1712","180205_Smp_L2C2DCM_A","Hypotaurine",340911
"1713","180205_Smp_L2C2DCM_B","Hypotaurine",567494
"1714","180205_Smp_L2C2DCM_C","Hypotaurine",18247840
"1715","180205_Smp_L2C2DCMplus10m_A","Hypotaurine",542158
"1716","180205_Smp_L2C2DCMplus10m_B","Hypotaurine",221484
"1717","180205_Smp_L2C2DCMplus10m_C","Hypotaurine",392788
"1718","180205_Smp_L2C2DCMplus20m_A","Hypotaurine",679905
"1719","180205_Smp_L2C2DCMplus20m_B","Hypotaurine",311744
"1720","180205_Smp_L2C2DCMplus20m_C","Hypotaurine",76292
"1721","180205_Poo_Sept29QC_1","L-Isoleucine",231184032
"1722","180205_Poo_Sept29QC_2","L-Isoleucine",204344128
"1723","180205_Poo_Sept29QC_3","L-Isoleucine",206782656
"1724","180205_Poo_Sept29QC_4","L-Isoleucine",204142720
"1725","180205_Poo_TruePoo_Full1","L-Isoleucine",172904848
"1726","180205_Poo_TruePoo_Full2","L-Isoleucine",163118240
"1727","180205_Poo_TruePoo_Full3","L-Isoleucine",184432128
"1728","180205_Poo_TruePoo_Half1","L-Isoleucine",96678936
"1729","180205_Poo_TruePoo_Half2","L-Isoleucine",87035824
"1730","180205_Poo_TruePoo_Half3","L-Isoleucine",97204768
"1731","180205_Smp_L1C32DCMless10m_A","L-Isoleucine",170017424
"1732","180205_Smp_L1C32DCMless10m_B","L-Isoleucine",163523952
"1733","180205_Smp_L1C32DCMless10m_C","L-Isoleucine",239539456
"1734","180205_Smp_L1C32DCMless20m_A","L-Isoleucine",183896240
"1735","180205_Smp_L1C32DCMless20m_B","L-Isoleucine",288893440
