"","Replicate.Name","Precursor.Ion.Name","Area","Background","Signal.to.Noise"
"1612","180205_Smp_L1C32DCMless10m_B","L-Homoserine",1004033,0,Inf
"1613","180205_Smp_L1C32DCMless10m_C","L-Homoserine",929833,0,Inf
"1614","180205_Smp_L1C32DCMless20m_A","L-Homoserine",1124596,372293,3.0207282973357
"1615","180205_Smp_L1C32DCMless20m_B","L-Homoserine",1166027,195951,5.95060499818832
"1616","180205_Smp_L1C32DCMless20m_C","L-Homoserine",1096290,0,Inf
"1617","180205_Smp_L1C33DCM_A","L-Homoserine",1793789,0,Inf
"1618","180205_Smp_L1C33DCM_B","L-Homoserine",1723980,0,Inf
"1619","180205_Smp_L1C33DCM_C","L-Homoserine",917817,118812,7.72495202504798
"1620","180205_Smp_L1C33DCMplus10m_A","L-Homoserine",3937334,912979,4.3126227437871
"1621","180205_Smp_L1C33DCMplus10m_B","L-Homoserine",2030817,0,Inf
"1622","180205_Smp_L1C33DCMplus10m_C","L-Homoserine",2132894,0,Inf
"1623","180205_Smp_L1C33DCMplus20m_A","L-Homoserine",2372453,0,Inf
"1624","180205_Smp_L1C33DCMplus20m_B","L-Homoserine",1514721,0,Inf
"1625","180205_Smp_L1C33DCMplus20m_C","L-Homoserine",1760250,4295,409.837019790454
"1626","180205_Smp_L2C1DCMless10m_A","L-Homoserine",761366,102191,7.45042126997485
"1627","180205_Smp_L2C1DCMless10m_B","L-Homoserine",747489,40072,18.6536484328209
"1628","180205_Smp_L2C1DCMless10m_C","L-Homoserine",461100,146117,3.15569030297638
"1629","180205_Smp_L2C1DCMless20m_A","L-Homoserine",1763542,516097,3.41707469719839
"1630","180205_Smp_L2C1DCMless20m_B","L-Homoserine",662882,144637,4.58307348742023
"1631","180205_Smp_L2C1DCMless20m_C","L-Homoserine",1077206,0,Inf
"1632","180205_Smp_L2C2DCM_A","L-Homoserine",1654894,0,Inf
"1633","180205_Smp_L2C2DCM_B","L-Homoserine",2407430,186982,12.8751965429827
"1634","180205_Smp_L2C2DCM_C","L-Homoserine",1411965,237281,5.95060287170064
"1635","180205_Smp_L2C2DCMplus10m_A","L-Homoserine",2961520,1062776,2.78658908368273
"1636","180205_Smp_L2C2DCMplus10m_B","L-Homoserine",1137829,0,Inf
"1637","180205_Smp_L2C2DCMplus10m_C","L-Homoserine",1129139,22061,51.1825846516477
"1638","180205_Smp_L2C2DCMplus20m_A","L-Homoserine",2522489,759766,3.32008671090836
"1639","180205_Smp_L2C2DCMplus20m_B","L-Homoserine",1071147,97961,10.9344228825757
"1640","180205_Smp_L2C2DCMplus20m_C","L-Homoserine",876010,0,Inf
"1641","180205_Poo_Sept29QC_1","L-Hydroxylysine",4339,0,Inf
"1642","180205_Poo_Sept29QC_2","L-Hydroxylysine",9813,0,Inf
"1643","180205_Poo_Sept29QC_3","L-Hydroxylysine",2566812,0,Inf
"1644","180205_Poo_Sept29QC_4","L-Hydroxylysine",2542309,0,Inf
"1645","180205_Poo_TruePoo_Full1","L-Hydroxylysine",12692,0,Inf
"1646","180205_Poo_TruePoo_Full2","L-Hydroxylysine",8658,0,Inf
"1647","180205_Poo_TruePoo_Full3","L-Hydroxylysine",6819,0,Inf
"1648","180205_Poo_TruePoo_Half1","L-Hydroxylysine",4771,0,Inf
"1649","180205_Poo_TruePoo_Half2","L-Hydroxylysine",10293,0,Inf
"1650","180205_Poo_TruePoo_Half3","L-Hydroxylysine",17179,0,Inf
"1651","180205_Smp_L1C32DCMless10m_A","L-Hydroxylysine",41729,0,Inf
"1652","180205_Smp_L1C32DCMless10m_B","L-Hydroxylysine",1163085,0,Inf
"1653","180205_Smp_L1C32DCMless10m_C","L-Hydroxylysine",97876,0,Inf
"1654","180205_Smp_L1C32DCMless20m_A","L-Hydroxylysine",119778,0,Inf
"1655","180205_Smp_L1C32DCMless20m_B","L-Hydroxylysine",100073,0,Inf
"1656","180205_Smp_L1C32DCMless20m_C","L-Hydroxylysine",63083,0,Inf
"1657","180205_Smp_L1C33DCM_A","L-Hydroxylysine",7626,0,Inf
"1658","180205_Smp_L1C33DCM_B","L-Hydroxylysine",72789,0,Inf
"1659","180205_Smp_L1C33DCM_C","L-Hydroxylysine",1987965,0,Inf
"1660","180205_Smp_L1C33DCMplus10m_A","L-Hydroxylysine",8348,0,Inf
"1661","180205_Smp_L1C33DCMplus10m_B","L-Hydroxylysine",49444,0,Inf
"1662","180205_Smp_L1C33DCMplus10m_C","L-Hydroxylysine",62097,0,Inf
"1663","180205_Smp_L1C33DCMplus20m_A","L-Hydroxylysine",75234,0,Inf
"1664","180205_Smp_L1C33DCMplus20m_B","L-Hydroxylysine",12123,0,Inf
"1665","180205_Smp_L1C33DCMplus20m_C","L-Hydroxylysine",26905,0,Inf
"1666","180205_Smp_L2C1DCMless10m_A","L-Hydroxylysine",129608,0,Inf
"1667","180205_Smp_L2C1DCMless10m_B","L-Hydroxylysine",7383,0,Inf
"1668","180205_Smp_L2C1DCMless10m_C","L-Hydroxylysine",23600,0,Inf
"1669","180205_Smp_L2C1DCMless20m_A","L-Hydroxylysine",112715,0,Inf
"1670","180205_Smp_L2C1DCMless20m_B","L-Hydroxylysine",19482,0,Inf
"1671","180205_Smp_L2C1DCMless20m_C","L-Hydroxylysine",371128,0,Inf
"1672","180205_Smp_L2C2DCM_A","L-Hydroxylysine",74049,0,Inf
"1673","180205_Smp_L2C2DCM_B","L-Hydroxylysine",90163,0,Inf
"1674","180205_Smp_L2C2DCM_C","L-Hydroxylysine",31676,0,Inf
"1675","180205_Smp_L2C2DCMplus10m_A","L-Hydroxylysine",3975,0,Inf
"1676","180205_Smp_L2C2DCMplus10m_B","L-Hydroxylysine",49557,0,Inf
"1677","180205_Smp_L2C2DCMplus10m_C","L-Hydroxylysine",43163,0,Inf
"1678","180205_Smp_L2C2DCMplus20m_A","L-Hydroxylysine",34567,0,Inf
"1679","180205_Smp_L2C2DCMplus20m_B","L-Hydroxylysine",6157,0,Inf
"1680","180205_Smp_L2C2DCMplus20m_C","L-Hydroxylysine",7619,0,Inf
"1681","180205_Poo_Sept29QC_1","Hypotaurine",893377,0,Inf
"1682","180205_Poo_Sept29QC_2","Hypotaurine",173874,0,Inf
"1683","180205_Poo_Sept29QC_3","Hypotaurine",262017,0,Inf
"1684","180205_Poo_Sept29QC_4","Hypotaurine",234225,0,Inf
"1685","180205_Poo_TruePoo_Full1","Hypotaurine",793224,0,Inf
"1686","180205_Poo_TruePoo_Full2","Hypotaurine",129578,0,Inf
"1687","180205_Poo_TruePoo_Full3","Hypotaurine",178361,0,Inf
"1688","180205_Poo_TruePoo_Half1","Hypotaurine",392144,0,Inf
"1689","180205_Poo_TruePoo_Half2","Hypotaurine",59721,0,Inf
"1690","180205_Poo_TruePoo_Half3","Hypotaurine",72071,0,Inf
"1691","180205_Smp_L1C32DCMless10m_A","Hypotaurine",720690,0,Inf
"1692","180205_Smp_L1C32DCMless10m_B","Hypotaurine",191437,0,Inf
"1693","180205_Smp_L1C32DCMless10m_C","Hypotaurine",214667,0,Inf
"1694","180205_Smp_L1C32DCMless20m_A","Hypotaurine",351607,0,Inf
"1695","180205_Smp_L1C32DCMless20m_B","Hypotaurine",1321384,0,Inf
"1696","180205_Smp_L1C32DCMless20m_C","Hypotaurine",1372138,0,Inf
"1697","180205_Smp_L1C33DCM_A","Hypotaurine",309166,0,Inf
"1698","180205_Smp_L1C33DCM_B","Hypotaurine",434351,0,Inf
"1699","180205_Smp_L1C33DCM_C","Hypotaurine",183126,0,Inf
"1700","180205_Smp_L1C33DCMplus10m_A","Hypotaurine",794335,0,Inf
"1701","180205_Smp_L1C33DCMplus10m_B","Hypotaurine",192135,0,Inf
"1702","180205_Smp_L1C33DCMplus10m_C","Hypotaurine",379557,0,Inf
"1703","180205_Smp_L1C33DCMplus20m_A","Hypotaurine",139862,0,Inf
"1704","180205_Smp_L1C33DCMplus20m_B","Hypotaurine",89050,0,Inf
"1705","180205_Smp_L1C33DCMplus20m_C","Hypotaurine",193787,0,Inf
"1706","180205_Smp_L2C1DCMless10m_A","Hypotaurine",108505,0,Inf
"1707","180205_Smp_L2C1DCMless10m_B","Hypotaurine",395575,0,Inf
"1708","180205_Smp_L2C1DCMless10m_C","Hypotaurine",314545,0,Inf
"1709","180205_Smp_L2C1DCMless20m_A","Hypotaurine",905385,0,Inf
"1710","180205_Smp_L2C1DCMless20m_B","Hypotaurine",194453,0,Inf
"1711","180205_Smp_L2C1DCMless20m_C","Hypotaurine",237019,0,Inf
"1712","180205_Smp_L2C2DCM_A","Hypotaurine",340911,0,Inf
"1713","180205_Smp_L2C2DCM_B","Hypotaurine",567494,0,Inf
"1714","180205_Smp_L2C2DCM_C","Hypotaurine",18247840,0,Inf
"1715","180205_Smp_L2C2DCMplus10m_A","Hypotaurine",542158,0,Inf
"1716","180205_Smp_L2C2DCMplus10m_B","Hypotaurine",221484,0,Inf
"1717","180205_Smp_L2C2DCMplus10m_C","Hypotaurine",392788,0,Inf
"1718","180205_Smp_L2C2DCMplus20m_A","Hypotaurine",679905,0,Inf
"1719","180205_Smp_L2C2DCMplus20m_B","Hypotaurine",311744,0,Inf
"1720","180205_Smp_L2C2DCMplus20m_C","Hypotaurine",76292,0,Inf
"1721","180205_Poo_Sept29QC_1","L-Isoleucine",231184032,30163058,7.66447592946312
"1722","180205_Poo_Sept29QC_2","L-Isoleucine",204344128,37386036,5.46578749349089
"1723","180205_Poo_Sept29QC_3","L-Isoleucine",206782656,39304496,5.26104331677475
"1724","180205_Poo_Sept29QC_4","L-Isoleucine",204142720,30487442,6.69596091400518
"1725","180205_Poo_TruePoo_Full1","L-Isoleucine",172904848,30011502,5.76128605625936
"1726","180205_Poo_TruePoo_Full2","L-Isoleucine",163118240,29448518,5.53909843612504
"1727","180205_Poo_TruePoo_Full3","L-Isoleucine",184432128,50681504,3.63904212471674
"1728","180205_Poo_TruePoo_Half1","L-Isoleucine",96678936,28619728,3.37805223026578
"1729","180205_Poo_TruePoo_Half2","L-Isoleucine",87035824,33432738,2.6033112812956
"1730","180205_Poo_TruePoo_Half3","L-Isoleucine",97204768,37867300,2.56698439022587
"1731","180205_Smp_L1C32DCMless10m_A","L-Isoleucine",170017424,40315512,4.21717139546684
"1732","180205_Smp_L1C32DCMless10m_B","L-Isoleucine",163523952,39083652,4.18394760039313
"1733","180205_Smp_L1C32DCMless10m_C","L-Isoleucine",239539456,44410788,5.3937222640589
"1734","180205_Smp_L1C32DCMless20m_A","L-Isoleucine",183896240,47319272,3.88628633170857
"1735","180205_Smp_L1C32DCMless20m_B","L-Isoleucine",288893440,62211660,4.64371855693933
"1736","180205_Smp_L1C32DCMless20m_C","L-Isoleucine",298610592,50330468,5.9329985169222
"1737","180205_Smp_L1C33DCM_A","L-Isoleucine",154827488,38822368,3.98810005613259
"1738","180205_Smp_L1C33DCM_B","L-Isoleucine",203265456,33176870,6.12672189992606
"1739","180205_Smp_L1C33DCM_C","L-Isoleucine",145401840,49663684,2.92772964647568
"1740","180205_Smp_L1C33DCMplus10m_A","L-Isoleucine",133178096,30995818,4.29664724447666
"1741","180205_Smp_L1C33DCMplus10m_B","L-Isoleucine",127091856,59381700,2.14025290619837
"1742","180205_Smp_L1C33DCMplus10m_C","L-Isoleucine",177322176,47728840,3.71519978277285
"1743","180205_Smp_L1C33DCMplus20m_A","L-Isoleucine",102671448,32663752,3.14328396811242
"1744","180205_Smp_L1C33DCMplus20m_B","L-Isoleucine",121118184,44637736,2.71335858073089
"1745","180205_Smp_L1C33DCMplus20m_C","L-Isoleucine",150690000,48956960,3.07800974570316
"1746","180205_Smp_L2C1DCMless10m_A","L-Isoleucine",207837856,34766492,5.97810834639284
"1747","180205_Smp_L2C1DCMless10m_B","L-Isoleucine",239139616,34435064,6.9446543209561
"1748","180205_Smp_L2C1DCMless10m_C","L-Isoleucine",212306800,46970236,4.52002838563553
"1749","180205_Smp_L2C1DCMless20m_A","L-Isoleucine",191533696,30997392,6.17902615807162
"1750","180205_Smp_L2C1DCMless20m_B","L-Isoleucine",200286784,36323664,5.51394771188281
"1751","180205_Smp_L2C1DCMless20m_C","L-Isoleucine",166858368,44801904,3.72435885760569
"1752","180205_Smp_L2C2DCM_A","L-Isoleucine",179775712,42963460,4.18438626684164
"1753","180205_Smp_L2C2DCM_B","L-Isoleucine",190336496,70433464,2.7023588673702
"1754","180205_Smp_L2C2DCM_C","L-Isoleucine",195916512,52492588,3.732270011149
"1755","180205_Smp_L2C2DCMplus10m_A","L-Isoleucine",190662528,40051628,4.76041892729055
"1756","180205_Smp_L2C2DCMplus10m_B","L-Isoleucine",188594240,34879572,5.4070113016295
"1757","180205_Smp_L2C2DCMplus10m_C","L-Isoleucine",194727296,46820272,4.15903811921469
"1758","180205_Smp_L2C2DCMplus20m_A","L-Isoleucine",153773328,38894404,3.95361060166907
"1759","180205_Smp_L2C2DCMplus20m_B","L-Isoleucine",151645120,43561560,3.48116825935527
"1760","180205_Smp_L2C2DCMplus20m_C","L-Isoleucine",109198440,47169460,2.31502417030002
"1761","180205_Poo_Sept29QC_1","L-Lysine",2591741,632070,4.10040185422501
"1762","180205_Poo_Sept29QC_2","L-Lysine",1730636,169560,10.2066289219155
"1763","180205_Poo_Sept29QC_3","L-Lysine",2385352,29694,80.3311106620866
"1764","180205_Poo_Sept29QC_4","L-Lysine",919081,818476,1.12291747100709
"1765","180205_Poo_TruePoo_Full1","L-Lysine",3346084,573155,5.83800891556385
"1766","180205_Poo_TruePoo_Full2","L-Lysine",1647218,672607,2.44900513970268
"1767","180205_Poo_TruePoo_Full3","L-Lysine",2355230,0,Inf
"1768","180205_Poo_TruePoo_Half1","L-Lysine",2664757,433010,6.15403108473245
"1769","180205_Poo_TruePoo_Half2","L-Lysine",1567909,103348,15.1711595773503
"1770","180205_Poo_TruePoo_Half3","L-Lysine",1348863,147314,9.15638024899195
"1771","180205_Smp_L1C32DCMless10m_A","L-Lysine",3610814,953944,3.78514252408946
"1772","180205_Smp_L1C32DCMless10m_B","L-Lysine",2403202,252394,9.52162888182762
"1773","180205_Smp_L1C32DCMless10m_C","L-Lysine",3296282,0,Inf
"1774","180205_Smp_L1C32DCMless20m_A","L-Lysine",1843234,763217,2.41508509375446
"1775","180205_Smp_L1C32DCMless20m_B","L-Lysine",4876112,0,Inf
"1776","180205_Smp_L1C32DCMless20m_C","L-Lysine",4182763,0,Inf
"1777","180205_Smp_L1C33DCM_A","L-Lysine",2546633,34579,73.6468087567599
"1778","180205_Smp_L1C33DCM_B","L-Lysine",4925057,0,Inf
"1779","180205_Smp_L1C33DCM_C","L-Lysine",1855999,268623,6.90930784035619
"1780","180205_Smp_L1C33DCMplus10m_A","L-Lysine",5022934,624021,8.0493028279497
"1781","180205_Smp_L1C33DCMplus10m_B","L-Lysine",2068601,1205501,1.71596788389226
"1782","180205_Smp_L1C33DCMplus10m_C","L-Lysine",3337052,0,Inf
"1783","180205_Smp_L1C33DCMplus20m_A","L-Lysine",2671225,0,Inf
"1784","180205_Smp_L1C33DCMplus20m_B","L-Lysine",1713500,127559,13.4329996315431
"1785","180205_Smp_L1C33DCMplus20m_C","L-Lysine",1747295,1210055,1.44397981909913
"1786","180205_Smp_L2C1DCMless10m_A","L-Lysine",2237942,644482,3.47246625972486
"1787","180205_Smp_L2C1DCMless10m_B","L-Lysine",1156513,975223,1.18589594379952
"1788","180205_Smp_L2C1DCMless10m_C","L-Lysine",2370899,0,Inf
"1789","180205_Smp_L2C1DCMless20m_A","L-Lysine",2681321,1140985,2.3500054777232
"1790","180205_Smp_L2C1DCMless20m_B","L-Lysine",1924621,358538,5.36796936447462
"1791","180205_Smp_L2C1DCMless20m_C","L-Lysine",1016868,961903,1.05714193634909
"1792","180205_Smp_L2C2DCM_A","L-Lysine",1200059,1127771,1.06409811921037
"1793","180205_Smp_L2C2DCM_B","L-Lysine",5782931,3794,1524.23062730627
"1794","180205_Smp_L2C2DCM_C","L-Lysine",2416557,209746,11.5213496324125
"1795","180205_Smp_L2C2DCMplus10m_A","L-Lysine",2402566,663850,3.61913986593357
"1796","180205_Smp_L2C2DCMplus10m_B","L-Lysine",2209044,0,Inf
"1797","180205_Smp_L2C2DCMplus10m_C","L-Lysine",2338363,166885,14.0118225125086
"1798","180205_Smp_L2C2DCMplus20m_A","L-Lysine",2081094,826638,2.51753972113549
"1799","180205_Smp_L2C2DCMplus20m_B","L-Lysine",2093201,329824,6.34641808964781
"1800","180205_Smp_L2C2DCMplus20m_C","L-Lysine",1194629,0,Inf
"1801","180205_Poo_Sept29QC_1","L-Methionine",1664644,0,Inf
"1802","180205_Poo_Sept29QC_2","L-Methionine",1000791,0,Inf
"1803","180205_Poo_Sept29QC_3","L-Methionine",1086294,0,Inf
"1804","180205_Poo_Sept29QC_4","L-Methionine",1099246,0,Inf
"1805","180205_Poo_TruePoo_Full1","L-Methionine",3630189,0,Inf
"1806","180205_Poo_TruePoo_Full2","L-Methionine",2842928,0,Inf
"1807","180205_Poo_TruePoo_Full3","L-Methionine",3097764,0,Inf
"1808","180205_Poo_TruePoo_Half1","L-Methionine",1835004,0,Inf
"1809","180205_Poo_TruePoo_Half2","L-Methionine",1363186,0,Inf
"1810","180205_Poo_TruePoo_Half3","L-Methionine",1446165,0,Inf
"1811","180205_Smp_L1C32DCMless10m_A","L-Methionine",5289650,0,Inf
"1812","180205_Smp_L1C32DCMless10m_B","L-Methionine",4411309,0,Inf
"1813","180205_Smp_L1C32DCMless10m_C","L-Methionine",5464517,0,Inf
"1814","180205_Smp_L1C32DCMless20m_A","L-Methionine",3710950,0,Inf
"1815","180205_Smp_L1C32DCMless20m_B","L-Methionine",12115489,0,Inf
"1816","180205_Smp_L1C32DCMless20m_C","L-Methionine",9442073,0,Inf
"1817","180205_Smp_L1C33DCM_A","L-Methionine",4811370,0,Inf
"1818","180205_Smp_L1C33DCM_B","L-Methionine",10262212,0,Inf
"1819","180205_Smp_L1C33DCM_C","L-Methionine",3103277,0,Inf
"1820","180205_Smp_L1C33DCMplus10m_A","L-Methionine",3493373,0,Inf
"1821","180205_Smp_L1C33DCMplus10m_B","L-Methionine",4972990,0,Inf
"1822","180205_Smp_L1C33DCMplus10m_C","L-Methionine",7197512,0,Inf
"1823","180205_Smp_L1C33DCMplus20m_A","L-Methionine",3404054,0,Inf
"1824","180205_Smp_L1C33DCMplus20m_B","L-Methionine",2629148,0,Inf
"1825","180205_Smp_L1C33DCMplus20m_C","L-Methionine",4513888,0,Inf
"1826","180205_Smp_L2C1DCMless10m_A","L-Methionine",3476694,0,Inf
"1827","180205_Smp_L2C1DCMless10m_B","L-Methionine",2931285,0,Inf
"1828","180205_Smp_L2C1DCMless10m_C","L-Methionine",2972482,0,Inf
"1829","180205_Smp_L2C1DCMless20m_A","L-Methionine",3385189,0,Inf
"1830","180205_Smp_L2C1DCMless20m_B","L-Methionine",2177412,0,Inf
"1831","180205_Smp_L2C1DCMless20m_C","L-Methionine",2272659,0,Inf
"1832","180205_Smp_L2C2DCM_A","L-Methionine",1995677,0,Inf
"1833","180205_Smp_L2C2DCM_B","L-Methionine",12569443,0,Inf
"1834","180205_Smp_L2C2DCM_C","L-Methionine",3770610,0,Inf
"1835","180205_Smp_L2C2DCMplus10m_A","L-Methionine",262966,0,Inf
"1836","180205_Smp_L2C2DCMplus10m_B","L-Methionine",3597330,0,Inf
"1837","180205_Smp_L2C2DCMplus10m_C","L-Methionine",2866789,0,Inf
"1838","180205_Smp_L2C2DCMplus20m_A","L-Methionine",995188,0,Inf
"1839","180205_Smp_L2C2DCMplus20m_B","L-Methionine",3386731,0,Inf
"1840","180205_Smp_L2C2DCMplus20m_C","L-Methionine",679830,0,Inf
"1841","180205_Poo_Sept29QC_1","L-Methionine S-oxide",246293,0,Inf
"1842","180205_Poo_Sept29QC_2","L-Methionine S-oxide",71449,0,Inf
"1843","180205_Poo_Sept29QC_3","L-Methionine S-oxide",115736,0,Inf
"1844","180205_Poo_Sept29QC_4","L-Methionine S-oxide",41789,0,Inf
"1845","180205_Poo_TruePoo_Full1","L-Methionine S-oxide",355672,0,Inf
"1846","180205_Poo_TruePoo_Full2","L-Methionine S-oxide",77661,0,Inf
"1847","180205_Poo_TruePoo_Full3","L-Methionine S-oxide",251468,0,Inf
"1848","180205_Poo_TruePoo_Half1","L-Methionine S-oxide",375300,0,Inf
"1849","180205_Poo_TruePoo_Half2","L-Methionine S-oxide",29871,0,Inf
"1850","180205_Poo_TruePoo_Half3","L-Methionine S-oxide",73328,0,Inf
"1851","180205_Smp_L1C32DCMless10m_A","L-Methionine S-oxide",231283,0,Inf
"1852","180205_Smp_L1C32DCMless10m_B","L-Methionine S-oxide",29688,0,Inf
"1853","180205_Smp_L1C32DCMless10m_C","L-Methionine S-oxide",343084,0,Inf
"1854","180205_Smp_L1C32DCMless20m_A","L-Methionine S-oxide",334099,0,Inf
"1855","180205_Smp_L1C32DCMless20m_B","L-Methionine S-oxide",479592,0,Inf
"1856","180205_Smp_L1C32DCMless20m_C","L-Methionine S-oxide",380104,0,Inf
"1857","180205_Smp_L1C33DCM_A","L-Methionine S-oxide",47815,0,Inf
"1858","180205_Smp_L1C33DCM_B","L-Methionine S-oxide",551750,0,Inf
"1859","180205_Smp_L1C33DCM_C","L-Methionine S-oxide",114877,0,Inf
"1860","180205_Smp_L1C33DCMplus10m_A","L-Methionine S-oxide",1143592,0,Inf
"1861","180205_Smp_L1C33DCMplus10m_B","L-Methionine S-oxide",309724,0,Inf
"1862","180205_Smp_L1C33DCMplus10m_C","L-Methionine S-oxide",64723,0,Inf
"1863","180205_Smp_L1C33DCMplus20m_A","L-Methionine S-oxide",66855,0,Inf
"1864","180205_Smp_L1C33DCMplus20m_B","L-Methionine S-oxide",72026,0,Inf
"1865","180205_Smp_L1C33DCMplus20m_C","L-Methionine S-oxide",79001,0,Inf
"1866","180205_Smp_L2C1DCMless10m_A","L-Methionine S-oxide",58651,0,Inf
"1867","180205_Smp_L2C1DCMless10m_B","L-Methionine S-oxide",8549,0,Inf
"1868","180205_Smp_L2C1DCMless10m_C","L-Methionine S-oxide",13137,0,Inf
"1869","180205_Smp_L2C1DCMless20m_A","L-Methionine S-oxide",135941,0,Inf
"1870","180205_Smp_L2C1DCMless20m_B","L-Methionine S-oxide",24872,0,Inf
"1871","180205_Smp_L2C1DCMless20m_C","L-Methionine S-oxide",7903,0,Inf
"1872","180205_Smp_L2C2DCM_A","L-Methionine S-oxide",61902,55750,1.11034977578475
"1873","180205_Smp_L2C2DCM_B","L-Methionine S-oxide",174544,0,Inf
"1874","180205_Smp_L2C2DCM_C","L-Methionine S-oxide",54946,0,Inf
"1875","180205_Smp_L2C2DCMplus10m_A","L-Methionine S-oxide",766289,0,Inf
"1876","180205_Smp_L2C2DCMplus10m_B","L-Methionine S-oxide",59373,0,Inf
"1877","180205_Smp_L2C2DCMplus10m_C","L-Methionine S-oxide",6011,0,Inf
"1878","180205_Smp_L2C2DCMplus20m_A","L-Methionine S-oxide",88976,60379,1.47362493582206
"1879","180205_Smp_L2C2DCMplus20m_B","L-Methionine S-oxide",164120,0,Inf
"1880","180205_Smp_L2C2DCMplus20m_C","L-Methionine S-oxide",39582,0,Inf
"1881","180205_Poo_Sept29QC_1","Muramic acid",274738,0,Inf
"1882","180205_Poo_Sept29QC_2","Muramic acid",3594621,0,Inf
"1883","180205_Poo_Sept29QC_3","Muramic acid",22993,0,Inf
"1884","180205_Poo_Sept29QC_4","Muramic acid",3681495,0,Inf
"1885","180205_Poo_TruePoo_Full1","Muramic acid",125808,0,Inf
"1886","180205_Poo_TruePoo_Full2","Muramic acid",9318587,14319,650.784761505692
"1887","180205_Poo_TruePoo_Full3","Muramic acid",11019935,94467,116.653805032445
"1888","180205_Poo_TruePoo_Half1","Muramic acid",6009023,0,Inf
"1889","180205_Poo_TruePoo_Half2","Muramic acid",4478324,0,Inf
"1890","180205_Poo_TruePoo_Half3","Muramic acid",5535011,0,Inf
"1891","180205_Smp_L1C32DCMless10m_A","Muramic acid",5839942,0,Inf
"1892","180205_Smp_L1C32DCMless10m_B","Muramic acid",7310992,48283,151.419588675103
"1893","180205_Smp_L1C32DCMless10m_C","Muramic acid",10555830,0,Inf
"1894","180205_Smp_L1C32DCMless20m_A","Muramic acid",8975138,0,Inf
"1895","180205_Smp_L1C32DCMless20m_B","Muramic acid",17289832,1157,14943.6750216076
"1896","180205_Smp_L1C32DCMless20m_C","Muramic acid",11393224,0,Inf
"1897","180205_Smp_L1C33DCM_A","Muramic acid",8395884,0,Inf
"1898","180205_Smp_L1C33DCM_B","Muramic acid",8893354,0,Inf
"1899","180205_Smp_L1C33DCM_C","Muramic acid",9760832,0,Inf
"1900","180205_Smp_L1C33DCMplus10m_A","Muramic acid",75148,0,Inf
"1901","180205_Smp_L1C33DCMplus10m_B","Muramic acid",13189884,0,Inf
"1902","180205_Smp_L1C33DCMplus10m_C","Muramic acid",7179638,0,Inf
"1903","180205_Smp_L1C33DCMplus20m_A","Muramic acid",6052565,0,Inf
"1904","180205_Smp_L1C33DCMplus20m_B","Muramic acid",4703717,0,Inf
"1905","180205_Smp_L1C33DCMplus20m_C","Muramic acid",4560351,0,Inf
"1906","180205_Smp_L2C1DCMless10m_A","Muramic acid",11645984,0,Inf
"1907","180205_Smp_L2C1DCMless10m_B","Muramic acid",12169108,150607,80.8004143233714
"1908","180205_Smp_L2C1DCMless10m_C","Muramic acid",21213626,0,Inf
"1909","180205_Smp_L2C1DCMless20m_A","Muramic acid",19576,0,Inf
"1910","180205_Smp_L2C1DCMless20m_B","Muramic acid",52775368,647304,81.5310395115742
"1911","180205_Smp_L2C1DCMless20m_C","Muramic acid",12215144,0,Inf
