"","Replicate.Name","Precursor.Ion.Name","Height"
"1613","180205_Smp_L1C32DCMless10m_C","L-Homoserine",49161
"1614","180205_Smp_L1C32DCMless20m_A","L-Homoserine",48724
"1615","180205_Smp_L1C32DCMless20m_B","L-Homoserine",75287
"1616","180205_Smp_L1C32DCMless20m_C","L-Homoserine",59412
"1617","180205_Smp_L1C33DCM_A","L-Homoserine",60913
"1618","180205_Smp_L1C33DCM_B","L-Homoserine",68918
"1619","180205_Smp_L1C33DCM_C","L-Homoserine",48762
"1620","180205_Smp_L1C33DCMplus10m_A","L-Homoserine",212864
"1621","180205_Smp_L1C33DCMplus10m_B","L-Homoserine",52605
"1622","180205_Smp_L1C33DCMplus10m_C","L-Homoserine",128889
"1623","180205_Smp_L1C33DCMplus20m_A","L-Homoserine",77318
"1624","180205_Smp_L1C33DCMplus20m_B","L-Homoserine",72203
"1625","180205_Smp_L1C33DCMplus20m_C","L-Homoserine",102378
"1626","180205_Smp_L2C1DCMless10m_A","L-Homoserine",48182
"1627","180205_Smp_L2C1DCMless10m_B","L-Homoserine",33348
"1628","180205_Smp_L2C1DCMless10m_C","L-Homoserine",23243
"1629","180205_Smp_L2C1DCMless20m_A","L-Homoserine",115480
"1630","180205_Smp_L2C1DCMless20m_B","L-Homoserine",22578
"1631","180205_Smp_L2C1DCMless20m_C","L-Homoserine",26428
"1632","180205_Smp_L2C2DCM_A","L-Homoserine",54129
"1633","180205_Smp_L2C2DCM_B","L-Homoserine",91480
"1634","180205_Smp_L2C2DCM_C","L-Homoserine",65931
"1635","180205_Smp_L2C2DCMplus10m_A","L-Homoserine",121826
"1636","180205_Smp_L2C2DCMplus10m_B","L-Homoserine",39112
"1637","180205_Smp_L2C2DCMplus10m_C","L-Homoserine",67927
"1638","180205_Smp_L2C2DCMplus20m_A","L-Homoserine",106703
"1639","180205_Smp_L2C2DCMplus20m_B","L-Homoserine",39575
"1640","180205_Smp_L2C2DCMplus20m_C","L-Homoserine",32247
"1641","180205_Poo_Sept29QC_1","L-Hydroxylysine",3917
"1642","180205_Poo_Sept29QC_2","L-Hydroxylysine",7952
"1643","180205_Poo_Sept29QC_3","L-Hydroxylysine",144062
"1644","180205_Poo_Sept29QC_4","L-Hydroxylysine",146006
"1645","180205_Poo_TruePoo_Full1","L-Hydroxylysine",10550
"1646","180205_Poo_TruePoo_Full2","L-Hydroxylysine",9097
"1647","180205_Poo_TruePoo_Full3","L-Hydroxylysine",4695
"1648","180205_Poo_TruePoo_Half1","L-Hydroxylysine",4682
"1649","180205_Poo_TruePoo_Half2","L-Hydroxylysine",9678
"1650","180205_Poo_TruePoo_Half3","L-Hydroxylysine",9971
"1651","180205_Smp_L1C32DCMless10m_A","L-Hydroxylysine",22428
"1652","180205_Smp_L1C32DCMless10m_B","L-Hydroxylysine",78145
"1653","180205_Smp_L1C32DCMless10m_C","L-Hydroxylysine",22674
"1654","180205_Smp_L1C32DCMless20m_A","L-Hydroxylysine",24702
"1655","180205_Smp_L1C32DCMless20m_B","L-Hydroxylysine",18382
"1656","180205_Smp_L1C32DCMless20m_C","L-Hydroxylysine",27791
"1657","180205_Smp_L1C33DCM_A","L-Hydroxylysine",4238
"1658","180205_Smp_L1C33DCM_B","L-Hydroxylysine",21526
"1659","180205_Smp_L1C33DCM_C","L-Hydroxylysine",125742
"1660","180205_Smp_L1C33DCMplus10m_A","L-Hydroxylysine",7744
"1661","180205_Smp_L1C33DCMplus10m_B","L-Hydroxylysine",14555
"1662","180205_Smp_L1C33DCMplus10m_C","L-Hydroxylysine",11760
"1663","180205_Smp_L1C33DCMplus20m_A","L-Hydroxylysine",14941
"1664","180205_Smp_L1C33DCMplus20m_B","L-Hydroxylysine",6904
"1665","180205_Smp_L1C33DCMplus20m_C","L-Hydroxylysine",14488
"1666","180205_Smp_L2C1DCMless10m_A","L-Hydroxylysine",14259
"1667","180205_Smp_L2C1DCMless10m_B","L-Hydroxylysine",7658
"1668","180205_Smp_L2C1DCMless10m_C","L-Hydroxylysine",15754
"1669","180205_Smp_L2C1DCMless20m_A","L-Hydroxylysine",14039
"1670","180205_Smp_L2C1DCMless20m_B","L-Hydroxylysine",10243
"1671","180205_Smp_L2C1DCMless20m_C","L-Hydroxylysine",32011
"1672","180205_Smp_L2C2DCM_A","L-Hydroxylysine",13093
"1673","180205_Smp_L2C2DCM_B","L-Hydroxylysine",15105
"1674","180205_Smp_L2C2DCM_C","L-Hydroxylysine",8755
"1675","180205_Smp_L2C2DCMplus10m_A","L-Hydroxylysine",3853
"1676","180205_Smp_L2C2DCMplus10m_B","L-Hydroxylysine",14926
"1677","180205_Smp_L2C2DCMplus10m_C","L-Hydroxylysine",12587
"1678","180205_Smp_L2C2DCMplus20m_A","L-Hydroxylysine",5144
"1679","180205_Smp_L2C2DCMplus20m_B","L-Hydroxylysine",6131
"1680","180205_Smp_L2C2DCMplus20m_C","L-Hydroxylysine",5996
"1681","180205_Poo_Sept29QC_1","Hypotaurine",40611
"1682","180205_Poo_Sept29QC_2","Hypotaurine",14781
"1683","180205_Poo_Sept29QC_3","Hypotaurine",22655
"1684","180205_Poo_Sept29QC_4","Hypotaurine",17363
"1685","180205_Poo_TruePoo_Full1","Hypotaurine",36348
"1686","180205_Poo_TruePoo_Full2","Hypotaurine",15411
"1687","180205_Poo_TruePoo_Full3","Hypotaurine",19005
"1688","180205_Poo_TruePoo_Half1","Hypotaurine",29092
"1689","180205_Poo_TruePoo_Half2","Hypotaurine",13988
"1690","180205_Poo_TruePoo_Half3","Hypotaurine",12588
"1691","180205_Smp_L1C32DCMless10m_A","Hypotaurine",44354
"1692","180205_Smp_L1C32DCMless10m_B","Hypotaurine",15123
"1693","180205_Smp_L1C32DCMless10m_C","Hypotaurine",22356
"1694","180205_Smp_L1C32DCMless20m_A","Hypotaurine",19319
"1695","180205_Smp_L1C32DCMless20m_B","Hypotaurine",72951
"1696","180205_Smp_L1C32DCMless20m_C","Hypotaurine",92152
"1697","180205_Smp_L1C33DCM_A","Hypotaurine",18993
"1698","180205_Smp_L1C33DCM_B","Hypotaurine",38471
"1699","180205_Smp_L1C33DCM_C","Hypotaurine",18473
"1700","180205_Smp_L1C33DCMplus10m_A","Hypotaurine",44120
"1701","180205_Smp_L1C33DCMplus10m_B","Hypotaurine",15818
"1702","180205_Smp_L1C33DCMplus10m_C","Hypotaurine",30494
"1703","180205_Smp_L1C33DCMplus20m_A","Hypotaurine",12072
"1704","180205_Smp_L1C33DCMplus20m_B","Hypotaurine",14580
"1705","180205_Smp_L1C33DCMplus20m_C","Hypotaurine",22556
"1706","180205_Smp_L2C1DCMless10m_A","Hypotaurine",13996
"1707","180205_Smp_L2C1DCMless10m_B","Hypotaurine",28427
"1708","180205_Smp_L2C1DCMless10m_C","Hypotaurine",25540
"1709","180205_Smp_L2C1DCMless20m_A","Hypotaurine",47783
"1710","180205_Smp_L2C1DCMless20m_B","Hypotaurine",19931
"1711","180205_Smp_L2C1DCMless20m_C","Hypotaurine",17703
"1712","180205_Smp_L2C2DCM_A","Hypotaurine",20780
"1713","180205_Smp_L2C2DCM_B","Hypotaurine",29457
"1714","180205_Smp_L2C2DCM_C","Hypotaurine",1139159
"1715","180205_Smp_L2C2DCMplus10m_A","Hypotaurine",34367
"1716","180205_Smp_L2C2DCMplus10m_B","Hypotaurine",22130
"1717","180205_Smp_L2C2DCMplus10m_C","Hypotaurine",42220
"1718","180205_Smp_L2C2DCMplus20m_A","Hypotaurine",39473
"1719","180205_Smp_L2C2DCMplus20m_B","Hypotaurine",20369
"1720","180205_Smp_L2C2DCMplus20m_C","Hypotaurine",16403
"1721","180205_Poo_Sept29QC_1","L-Isoleucine",9475626
"1722","180205_Poo_Sept29QC_2","L-Isoleucine",8240288
"1723","180205_Poo_Sept29QC_3","L-Isoleucine",8079083
"1724","180205_Poo_Sept29QC_4","L-Isoleucine",8174030
"1725","180205_Poo_TruePoo_Full1","L-Isoleucine",6678440
"1726","180205_Poo_TruePoo_Full2","L-Isoleucine",6395634
"1727","180205_Poo_TruePoo_Full3","L-Isoleucine",6678893
"1728","180205_Poo_TruePoo_Half1","L-Isoleucine",3576843
"1729","180205_Poo_TruePoo_Half2","L-Isoleucine",3101331
"1730","180205_Poo_TruePoo_Half3","L-Isoleucine",3277743
"1731","180205_Smp_L1C32DCMless10m_A","L-Isoleucine",6441407
"1732","180205_Smp_L1C32DCMless10m_B","L-Isoleucine",5834286
"1733","180205_Smp_L1C32DCMless10m_C","L-Isoleucine",7930572
"1734","180205_Smp_L1C32DCMless20m_A","L-Isoleucine",7361884
"1735","180205_Smp_L1C32DCMless20m_B","L-Isoleucine",8258705
"1736","180205_Smp_L1C32DCMless20m_C","L-Isoleucine",9753998
"1737","180205_Smp_L1C33DCM_A","L-Isoleucine",5726962
"1738","180205_Smp_L1C33DCM_B","L-Isoleucine",6401528
"1739","180205_Smp_L1C33DCM_C","L-Isoleucine",5581703
"1740","180205_Smp_L1C33DCMplus10m_A","L-Isoleucine",4683286
"1741","180205_Smp_L1C33DCMplus10m_B","L-Isoleucine",4193349
"1742","180205_Smp_L1C33DCMplus10m_C","L-Isoleucine",5605468
"1743","180205_Smp_L1C33DCMplus20m_A","L-Isoleucine",3866112
"1744","180205_Smp_L1C33DCMplus20m_B","L-Isoleucine",3741251
"1745","180205_Smp_L1C33DCMplus20m_C","L-Isoleucine",4685438
"1746","180205_Smp_L2C1DCMless10m_A","L-Isoleucine",7903832
"1747","180205_Smp_L2C1DCMless10m_B","L-Isoleucine",9067717
"1748","180205_Smp_L2C1DCMless10m_C","L-Isoleucine",7451175
"1749","180205_Smp_L2C1DCMless20m_A","L-Isoleucine",7417617
"1750","180205_Smp_L2C1DCMless20m_B","L-Isoleucine",7449564
"1751","180205_Smp_L2C1DCMless20m_C","L-Isoleucine",6163740
"1752","180205_Smp_L2C2DCM_A","L-Isoleucine",7180376
"1753","180205_Smp_L2C2DCM_B","L-Isoleucine",4297469
"1754","180205_Smp_L2C2DCM_C","L-Isoleucine",7262921
"1755","180205_Smp_L2C2DCMplus10m_A","L-Isoleucine",7451258
"1756","180205_Smp_L2C2DCMplus10m_B","L-Isoleucine",7024354
"1757","180205_Smp_L2C2DCMplus10m_C","L-Isoleucine",7071813
"1758","180205_Smp_L2C2DCMplus20m_A","L-Isoleucine",5681107
"1759","180205_Smp_L2C2DCMplus20m_B","L-Isoleucine",5671837
"1760","180205_Smp_L2C2DCMplus20m_C","L-Isoleucine",3689760
"1761","180205_Poo_Sept29QC_1","L-Lysine",86726
"1762","180205_Poo_Sept29QC_2","L-Lysine",42288
"1763","180205_Poo_Sept29QC_3","L-Lysine",44896
"1764","180205_Poo_Sept29QC_4","L-Lysine",30926
"1765","180205_Poo_TruePoo_Full1","L-Lysine",117139
"1766","180205_Poo_TruePoo_Full2","L-Lysine",47368
"1767","180205_Poo_TruePoo_Full3","L-Lysine",61846
"1768","180205_Poo_TruePoo_Half1","L-Lysine",92789
"1769","180205_Poo_TruePoo_Half2","L-Lysine",40081
"1770","180205_Poo_TruePoo_Half3","L-Lysine",36947
"1771","180205_Smp_L1C32DCMless10m_A","L-Lysine",103308
"1772","180205_Smp_L1C32DCMless10m_B","L-Lysine",69814
"1773","180205_Smp_L1C32DCMless10m_C","L-Lysine",82080
"1774","180205_Smp_L1C32DCMless20m_A","L-Lysine",66347
"1775","180205_Smp_L1C32DCMless20m_B","L-Lysine",137709
"1776","180205_Smp_L1C32DCMless20m_C","L-Lysine",110546
"1777","180205_Smp_L1C33DCM_A","L-Lysine",69366
"1778","180205_Smp_L1C33DCM_B","L-Lysine",120043
"1779","180205_Smp_L1C33DCM_C","L-Lysine",53472
"1780","180205_Smp_L1C33DCMplus10m_A","L-Lysine",156334
"1781","180205_Smp_L1C33DCMplus10m_B","L-Lysine",69061
"1782","180205_Smp_L1C33DCMplus10m_C","L-Lysine",89483
"1783","180205_Smp_L1C33DCMplus20m_A","L-Lysine",60161
"1784","180205_Smp_L1C33DCMplus20m_B","L-Lysine",45295
"1785","180205_Smp_L1C33DCMplus20m_C","L-Lysine",59392
"1786","180205_Smp_L2C1DCMless10m_A","L-Lysine",66000
"1787","180205_Smp_L2C1DCMless10m_B","L-Lysine",38218
"1788","180205_Smp_L2C1DCMless10m_C","L-Lysine",52157
"1789","180205_Smp_L2C1DCMless20m_A","L-Lysine",75003
"1790","180205_Smp_L2C1DCMless20m_B","L-Lysine",52414
"1791","180205_Smp_L2C1DCMless20m_C","L-Lysine",35196
"1792","180205_Smp_L2C2DCM_A","L-Lysine",38581
"1793","180205_Smp_L2C2DCM_B","L-Lysine",147455
"1794","180205_Smp_L2C2DCM_C","L-Lysine",57374
"1795","180205_Smp_L2C2DCMplus10m_A","L-Lysine",70509
"1796","180205_Smp_L2C2DCMplus10m_B","L-Lysine",55228
"1797","180205_Smp_L2C2DCMplus10m_C","L-Lysine",57867
"1798","180205_Smp_L2C2DCMplus20m_A","L-Lysine",63104
"1799","180205_Smp_L2C2DCMplus20m_B","L-Lysine",47134
"1800","180205_Smp_L2C2DCMplus20m_C","L-Lysine",40074
"1801","180205_Poo_Sept29QC_1","L-Methionine",80620
"1802","180205_Poo_Sept29QC_2","L-Methionine",47345
"1803","180205_Poo_Sept29QC_3","L-Methionine",59890
"1804","180205_Poo_Sept29QC_4","L-Methionine",55060
"1805","180205_Poo_TruePoo_Full1","L-Methionine",187024
"1806","180205_Poo_TruePoo_Full2","L-Methionine",139248
"1807","180205_Poo_TruePoo_Full3","L-Methionine",132265
"1808","180205_Poo_TruePoo_Half1","L-Methionine",100791
"1809","180205_Poo_TruePoo_Half2","L-Methionine",66688
"1810","180205_Poo_TruePoo_Half3","L-Methionine",74185
"1811","180205_Smp_L1C32DCMless10m_A","L-Methionine",236954
"1812","180205_Smp_L1C32DCMless10m_B","L-Methionine",202490
"1813","180205_Smp_L1C32DCMless10m_C","L-Methionine",202873
"1814","180205_Smp_L1C32DCMless20m_A","L-Methionine",148290
"1815","180205_Smp_L1C32DCMless20m_B","L-Methionine",513721
"1816","180205_Smp_L1C32DCMless20m_C","L-Methionine",349510
"1817","180205_Smp_L1C33DCM_A","L-Methionine",199749
"1818","180205_Smp_L1C33DCM_B","L-Methionine",395179
"1819","180205_Smp_L1C33DCM_C","L-Methionine",125366
"1820","180205_Smp_L1C33DCMplus10m_A","L-Methionine",147698
"1821","180205_Smp_L1C33DCMplus10m_B","L-Methionine",204120
"1822","180205_Smp_L1C33DCMplus10m_C","L-Methionine",261553
"1823","180205_Smp_L1C33DCMplus20m_A","L-Methionine",154686
"1824","180205_Smp_L1C33DCMplus20m_B","L-Methionine",128140
"1825","180205_Smp_L1C33DCMplus20m_C","L-Methionine",180770
"1826","180205_Smp_L2C1DCMless10m_A","L-Methionine",134760
"1827","180205_Smp_L2C1DCMless10m_B","L-Methionine",135084
"1828","180205_Smp_L2C1DCMless10m_C","L-Methionine",116816
"1829","180205_Smp_L2C1DCMless20m_A","L-Methionine",152634
"1830","180205_Smp_L2C1DCMless20m_B","L-Methionine",92886
"1831","180205_Smp_L2C1DCMless20m_C","L-Methionine",94973
"1832","180205_Smp_L2C2DCM_A","L-Methionine",89673
"1833","180205_Smp_L2C2DCM_B","L-Methionine",483890
"1834","180205_Smp_L2C2DCM_C","L-Methionine",134556
"1835","180205_Smp_L2C2DCMplus10m_A","L-Methionine",19689
"1836","180205_Smp_L2C2DCMplus10m_B","L-Methionine",161758
"1837","180205_Smp_L2C2DCMplus10m_C","L-Methionine",108534
"1838","180205_Smp_L2C2DCMplus20m_A","L-Methionine",52913
"1839","180205_Smp_L2C2DCMplus20m_B","L-Methionine",131830
"1840","180205_Smp_L2C2DCMplus20m_C","L-Methionine",38380
"1841","180205_Poo_Sept29QC_1","L-Methionine S-oxide",14550
"1842","180205_Poo_Sept29QC_2","L-Methionine S-oxide",12489
"1843","180205_Poo_Sept29QC_3","L-Methionine S-oxide",13669
"1844","180205_Poo_Sept29QC_4","L-Methionine S-oxide",9345
"1845","180205_Poo_TruePoo_Full1","L-Methionine S-oxide",17731
"1846","180205_Poo_TruePoo_Full2","L-Methionine S-oxide",13289
"1847","180205_Poo_TruePoo_Full3","L-Methionine S-oxide",15587
"1848","180205_Poo_TruePoo_Half1","L-Methionine S-oxide",18508
"1849","180205_Poo_TruePoo_Half2","L-Methionine S-oxide",13036
"1850","180205_Poo_TruePoo_Half3","L-Methionine S-oxide",13054
"1851","180205_Smp_L1C32DCMless10m_A","L-Methionine S-oxide",16638
"1852","180205_Smp_L1C32DCMless10m_B","L-Methionine S-oxide",7625
"1853","180205_Smp_L1C32DCMless10m_C","L-Methionine S-oxide",18511
"1854","180205_Smp_L1C32DCMless20m_A","L-Methionine S-oxide",18322
"1855","180205_Smp_L1C32DCMless20m_B","L-Methionine S-oxide",25010
"1856","180205_Smp_L1C32DCMless20m_C","L-Methionine S-oxide",20902
"1857","180205_Smp_L1C33DCM_A","L-Methionine S-oxide",9246
"1858","180205_Smp_L1C33DCM_B","L-Methionine S-oxide",24481
"1859","180205_Smp_L1C33DCM_C","L-Methionine S-oxide",12599
"1860","180205_Smp_L1C33DCMplus10m_A","L-Methionine S-oxide",43532
"1861","180205_Smp_L1C33DCMplus10m_B","L-Methionine S-oxide",15811
"1862","180205_Smp_L1C33DCMplus10m_C","L-Methionine S-oxide",11548
"1863","180205_Smp_L1C33DCMplus20m_A","L-Methionine S-oxide",11361
"1864","180205_Smp_L1C33DCMplus20m_B","L-Methionine S-oxide",13912
"1865","180205_Smp_L1C33DCMplus20m_C","L-Methionine S-oxide",9628
"1866","180205_Smp_L2C1DCMless10m_A","L-Methionine S-oxide",11015
"1867","180205_Smp_L2C1DCMless10m_B","L-Methionine S-oxide",7531
"1868","180205_Smp_L2C1DCMless10m_C","L-Methionine S-oxide",7137
"1869","180205_Smp_L2C1DCMless20m_A","L-Methionine S-oxide",10061
"1870","180205_Smp_L2C1DCMless20m_B","L-Methionine S-oxide",9453
"1871","180205_Smp_L2C1DCMless20m_C","L-Methionine S-oxide",6527
"1872","180205_Smp_L2C2DCM_A","L-Methionine S-oxide",5995
"1873","180205_Smp_L2C2DCM_B","L-Methionine S-oxide",11770
"1874","180205_Smp_L2C2DCM_C","L-Methionine S-oxide",9008
"1875","180205_Smp_L2C2DCMplus10m_A","L-Methionine S-oxide",32536
"1876","180205_Smp_L2C2DCMplus10m_B","L-Methionine S-oxide",13854
"1877","180205_Smp_L2C2DCMplus10m_C","L-Methionine S-oxide",5700
"1878","180205_Smp_L2C2DCMplus20m_A","L-Methionine S-oxide",8295
"1879","180205_Smp_L2C2DCMplus20m_B","L-Methionine S-oxide",12164
"1880","180205_Smp_L2C2DCMplus20m_C","L-Methionine S-oxide",10042
"1881","180205_Poo_Sept29QC_1","Muramic acid",24847
"1882","180205_Poo_Sept29QC_2","Muramic acid",128378
"1883","180205_Poo_Sept29QC_3","Muramic acid",9378
"1884","180205_Poo_Sept29QC_4","Muramic acid",142533
"1885","180205_Poo_TruePoo_Full1","Muramic acid",11703
"1886","180205_Poo_TruePoo_Full2","Muramic acid",320570
"1887","180205_Poo_TruePoo_Full3","Muramic acid",402327
"1888","180205_Poo_TruePoo_Half1","Muramic acid",190758
"1889","180205_Poo_TruePoo_Half2","Muramic acid",131236
"1890","180205_Poo_TruePoo_Half3","Muramic acid",169075
"1891","180205_Smp_L1C32DCMless10m_A","Muramic acid",189695
"1892","180205_Smp_L1C32DCMless10m_B","Muramic acid",246109
"1893","180205_Smp_L1C32DCMless10m_C","Muramic acid",341439
"1894","180205_Smp_L1C32DCMless20m_A","Muramic acid",318462
"1895","180205_Smp_L1C32DCMless20m_B","Muramic acid",616495
"1896","180205_Smp_L1C32DCMless20m_C","Muramic acid",402095
"1897","180205_Smp_L1C33DCM_A","Muramic acid",309594
"1898","180205_Smp_L1C33DCM_B","Muramic acid",310440
"1899","180205_Smp_L1C33DCM_C","Muramic acid",340467
"1900","180205_Smp_L1C33DCMplus10m_A","Muramic acid",11107
"1901","180205_Smp_L1C33DCMplus10m_B","Muramic acid",438187
"1902","180205_Smp_L1C33DCMplus10m_C","Muramic acid",243637
"1903","180205_Smp_L1C33DCMplus20m_A","Muramic acid",222737
"1904","180205_Smp_L1C33DCMplus20m_B","Muramic acid",156077
"1905","180205_Smp_L1C33DCMplus20m_C","Muramic acid",139957
"1906","180205_Smp_L2C1DCMless10m_A","Muramic acid",405467
"1907","180205_Smp_L2C1DCMless10m_B","Muramic acid",458278
"1908","180205_Smp_L2C1DCMless10m_C","Muramic acid",731376
"1909","180205_Smp_L2C1DCMless20m_A","Muramic acid",8085
"1910","180205_Smp_L2C1DCMless20m_B","Muramic acid",1886820
"1911","180205_Smp_L2C1DCMless20m_C","Muramic acid",410767
"1912","180205_Smp_L2C2DCM_A","Muramic acid",299092
"1913","180205_Smp_L2C2DCM_B","Muramic acid",337909
"1914","180205_Smp_L2C2DCM_C","Muramic acid",326876
"1915","180205_Smp_L2C2DCMplus10m_A","Muramic acid",245210
"1916","180205_Smp_L2C2DCMplus10m_B","Muramic acid",399395
"1917","180205_Smp_L2C2DCMplus10m_C","Muramic acid",249196
"1918","180205_Smp_L2C2DCMplus20m_A","Muramic acid",6367
"1919","180205_Smp_L2C2DCMplus20m_B","Muramic acid",268818
"1920","180205_Smp_L2C2DCMplus20m_C","Muramic acid",171866
"1921","180205_Poo_Sept29QC_1","N6-Acetyl-L-lysine",19447400
"1922","180205_Poo_Sept29QC_2","N6-Acetyl-L-lysine",13474381
"1923","180205_Poo_Sept29QC_3","N6-Acetyl-L-lysine",14204411
"1924","180205_Poo_Sept29QC_4","N6-Acetyl-L-lysine",13056634
"1925","180205_Poo_TruePoo_Full1","N6-Acetyl-L-lysine",614154
"1926","180205_Poo_TruePoo_Full2","N6-Acetyl-L-lysine",517553
"1927","180205_Poo_TruePoo_Full3","N6-Acetyl-L-lysine",528929
"1928","180205_Poo_TruePoo_Half1","N6-Acetyl-L-lysine",321848
"1929","180205_Poo_TruePoo_Half2","N6-Acetyl-L-lysine",249601
"1930","180205_Poo_TruePoo_Half3","N6-Acetyl-L-lysine",260362
"1931","180205_Smp_L1C32DCMless10m_A","N6-Acetyl-L-lysine",1572565
"1932","180205_Smp_L1C32DCMless10m_B","N6-Acetyl-L-lysine",617277
"1933","180205_Smp_L1C32DCMless10m_C","N6-Acetyl-L-lysine",625072
"1934","180205_Smp_L1C32DCMless20m_A","N6-Acetyl-L-lysine",762897
"1935","180205_Smp_L1C32DCMless20m_B","N6-Acetyl-L-lysine",692778
"1936","180205_Smp_L1C32DCMless20m_C","N6-Acetyl-L-lysine",849730
"1937","180205_Smp_L1C33DCM_A","N6-Acetyl-L-lysine",549280
"1938","180205_Smp_L1C33DCM_B","N6-Acetyl-L-lysine",503849
"1939","180205_Smp_L1C33DCM_C","N6-Acetyl-L-lysine",337084
"1940","180205_Smp_L1C33DCMplus10m_A","N6-Acetyl-L-lysine",338694
"1941","180205_Smp_L1C33DCMplus10m_B","N6-Acetyl-L-lysine",917402
"1942","180205_Smp_L1C33DCMplus10m_C","N6-Acetyl-L-lysine",525895
"1943","180205_Smp_L1C33DCMplus20m_A","N6-Acetyl-L-lysine",212203
"1944","180205_Smp_L1C33DCMplus20m_B","N6-Acetyl-L-lysine",326590
"1945","180205_Smp_L1C33DCMplus20m_C","N6-Acetyl-L-lysine",373774
"1946","180205_Smp_L2C1DCMless10m_A","N6-Acetyl-L-lysine",502367
"1947","180205_Smp_L2C1DCMless10m_B","N6-Acetyl-L-lysine",378221
"1948","180205_Smp_L2C1DCMless10m_C","N6-Acetyl-L-lysine",355545
"1949","180205_Smp_L2C1DCMless20m_A","N6-Acetyl-L-lysine",535378
"1950","180205_Smp_L2C1DCMless20m_B","N6-Acetyl-L-lysine",336534
"1951","180205_Smp_L2C1DCMless20m_C","N6-Acetyl-L-lysine",359878
"1952","180205_Smp_L2C2DCM_A","N6-Acetyl-L-lysine",334659
"1953","180205_Smp_L2C2DCM_B","N6-Acetyl-L-lysine",469431
"1954","180205_Smp_L2C2DCM_C","N6-Acetyl-L-lysine",436799
"1955","180205_Smp_L2C2DCMplus10m_A","N6-Acetyl-L-lysine",316398
"1956","180205_Smp_L2C2DCMplus10m_B","N6-Acetyl-L-lysine",355732
"1957","180205_Smp_L2C2DCMplus10m_C","N6-Acetyl-L-lysine",459389
"1958","180205_Smp_L2C2DCMplus20m_A","N6-Acetyl-L-lysine",307676
"1959","180205_Smp_L2C2DCMplus20m_B","N6-Acetyl-L-lysine",319133
"1960","180205_Smp_L2C2DCMplus20m_C","N6-Acetyl-L-lysine",187440
"1961","180205_Poo_Sept29QC_1","O-Acetyl-L-serine",8170275
"1962","180205_Poo_Sept29QC_2","O-Acetyl-L-serine",1468359
"1963","180205_Poo_Sept29QC_3","O-Acetyl-L-serine",1587648
"1964","180205_Poo_Sept29QC_4","O-Acetyl-L-serine",1512699
"1965","180205_Poo_TruePoo_Full1","O-Acetyl-L-serine",5165534
"1966","180205_Poo_TruePoo_Full2","O-Acetyl-L-serine",1285367
"1967","180205_Poo_TruePoo_Full3","O-Acetyl-L-serine",1362553
"1968","180205_Poo_TruePoo_Half1","O-Acetyl-L-serine",2368647
"1969","180205_Poo_TruePoo_Half2","O-Acetyl-L-serine",752158
"1970","180205_Poo_TruePoo_Half3","O-Acetyl-L-serine",788644
"1971","180205_Smp_L1C32DCMless10m_A","O-Acetyl-L-serine",3484472
"1972","180205_Smp_L1C32DCMless10m_B","O-Acetyl-L-serine",1906744
"1973","180205_Smp_L1C32DCMless10m_C","O-Acetyl-L-serine",1844668
"1974","180205_Smp_L1C32DCMless20m_A","O-Acetyl-L-serine",2015726
"1975","180205_Smp_L1C32DCMless20m_B","O-Acetyl-L-serine",1869123
"1976","180205_Smp_L1C32DCMless20m_C","O-Acetyl-L-serine",2244580
"1977","180205_Smp_L1C33DCM_A","O-Acetyl-L-serine",1457476
